scene_name,segment_id,point_count,center_x,center_y,center_z,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,mean_r,mean_g,mean_b,normal_x,normal_y,normal_z,planarity,adjacency_degree,semantic_purity,instance_purity,mixed_semantic,mixed_instance
scene0011_00,46,28,2.388333797454834,1.6991647481918335,1.2832010984420776,2.330770969390869,1.6791024208068848,1.2596474885940552,2.4559977054595947,1.7256758213043213,1.3027218580245972,0.7684873938560486,0.6476190686225891,0.48613446950912476,-0.13990212976932526,-0.884507954120636,-0.44505390524864197,0.15901216864585876,4,0.0,1.0,True,False
scene0011_00,47,30,2.0812103748321533,2.088566303253174,0.9171109795570374,2.071272373199463,1.984156847000122,0.8694725632667542,2.1015465259552,2.192760705947876,0.9435358047485352,0.8002614378929138,0.7403920888900757,0.6738561987876892,0.9976873397827148,-0.0679468885064125,0.0018006523605436087,0.12157487124204636,7,1.0,1.0,False,False
scene0011_00,48,51,1.949120283126831,2.022261142730713,1.207875370979309,1.8553431034088135,1.9866268634796143,1.1237238645553589,2.023693084716797,2.0546786785125732,1.3035547733306885,0.34417524933815,0.2021530419588089,0.12818150222301483,0.4130983352661133,0.900812566280365,-0.1337404102087021,0.07028225064277649,7,1.0,0.7254901960784313,False,True
scene0011_00,49,43,2.106393337249756,2.4098925590515137,0.9159520268440247,2.0927069187164307,2.294947862625122,0.8791831135749817,2.1211001873016357,2.5557923316955566,0.9421383738517761,0.7670770883560181,0.6746922135353088,0.6038303971290588,0.9864218831062317,-0.0821378231048584,0.14221547544002533,0.07404817640781403,7,1.0,1.0,False,False
scene0011_00,50,74,2.1070680618286133,2.4359493255615234,0.9651332497596741,2.072791337966919,2.300590753555298,0.9438483119010925,2.142143726348877,2.5470614433288574,0.9791242480278015,0.3218865692615509,0.22209855914115906,0.15998941659927368,-0.09632009267807007,-0.00019078720652032644,0.9953503608703613,0.06352750211954117,3,1.0,1.0,False,False
scene0011_00,51,62,2.0475423336029053,1.7798795700073242,0.9845731854438782,1.9719817638397217,1.6825993061065674,0.9536880850791931,2.077991008758545,1.8970056772232056,1.0064735412597656,0.9223276376724243,0.9008224606513977,0.8938648104667664,0.627669095993042,0.008550714701414108,0.7784333229064941,0.058288101106882095,4,1.0,1.0,False,False
scene0011_00,52,122,2.2751543521881104,1.8974459171295166,1.2876425981521606,2.1814699172973633,1.8728047609329224,1.2097835540771484,2.3542208671569824,1.930340051651001,1.341436505317688,0.5291224718093872,0.3374798595905304,0.2160719931125641,0.27514705061912537,0.9608734846115112,-0.031876903027296066,0.32424628734588623,10,0.0,1.0,True,False
scene0011_00,53,25,1.8615837097167969,2.101816415786743,0.9955607652664185,1.8209969997406006,2.0862247943878174,0.9479835629463196,1.9080657958984375,2.121701955795288,1.05142080783844,0.18384315073490143,0.1496470868587494,0.10917647182941437,0.6575581431388855,-0.7289660573005676,0.1903305947780609,0.14066825807094574,4,0.0,1.0,True,False
scene0011_00,54,148,1.8862327337265015,2.3272769451141357,1.193246603012085,1.8094409704208374,2.2635319232940674,1.0964856147766113,1.9418134689331055,2.388740301132202,1.2450244426727295,0.3810809850692749,0.26258623600006104,0.17154227197170258,0.8225401639938354,0.5467903017997742,0.15635867416858673,0.25476956367492676,5,0.0,1.0,True,False
scene0011_00,55,30,1.8572027683258057,2.2017645835876465,1.008632779121399,1.8395198583602905,2.1689531803131104,0.9771945476531982,1.877310872077942,2.239861011505127,1.05434250831604,0.2972549498081207,0.23633986711502075,0.17045752704143524,0.9933754205703735,-0.09438732266426086,0.06554587185382843,0.1695510447025299,4,0.0,1.0,True,False
scene0011_00,56,86,2.131969451904297,1.9431719779968262,0.9860560297966003,2.067709445953369,1.8662045001983643,0.9488370418548584,2.2642710208892822,2.115001916885376,1.0195870399475098,0.517282247543335,0.31281355023384094,0.20519843697547913,0.4897613525390625,-0.07923176884651184,-0.8682489395141602,0.2618821859359741,9,1.0,0.5581395348837209,False,True
scene0011_00,57,182,1.9495184421539307,1.6933097839355469,1.1740204095840454,1.882807731628418,1.6571574211120605,0.9970346093177795,2.0398125648498535,1.7296687364578247,1.3664346933364868,0.8880636096000671,0.8471027612686157,0.8573159575462341,0.45078524947166443,0.8922297954559326,0.026807013899087906,0.12451069056987762,9,1.0,1.0,False,False
scene0011_00,58,121,2.040717363357544,1.9479172229766846,1.4573602676391602,2.0172159671783447,1.7130632400512695,1.3860231637954712,2.0666656494140625,2.141537666320801,1.5180883407592773,0.515410840511322,0.4421003460884094,0.3840545117855072,0.9964499473571777,-0.07749027758836746,0.03290584310889244,0.08208676427602768,10,1.0,1.0,False,False
scene0011_00,59,131,2.018014907836914,1.8434333801269531,1.5305267572402954,1.9739798307418823,1.7217239141464233,1.4850549697875977,2.042005777359009,1.9792546033859253,1.580256462097168,0.724712073802948,0.7286636233329773,0.7544682621955872,0.9255873560905457,-0.02643287181854248,0.37760990858078003,0.04980548098683357,3,1.0,1.0,False,False
scene0011_00,60,102,1.9813668727874756,1.9875211715698242,1.3582828044891357,1.9114258289337158,1.9072726964950562,1.3169586658477783,2.044546127319336,2.049365520477295,1.4062870740890503,0.7282200455665588,0.617877721786499,0.5680505633354187,0.6343422532081604,-0.13011543452739716,-0.7620235085487366,0.25048303604125977,6,1.0,1.0,False,False
scene0011_00,61,35,1.945047378540039,1.8949477672576904,1.3153058290481567,1.909214735031128,1.8728339672088623,1.2947266101837158,1.9761569499969482,1.9302176237106323,1.3344802856445312,0.7987674474716187,0.7909243702888489,0.8224089741706848,0.6647979021072388,-0.6646813750267029,0.34094348549842834,0.16464531421661377,4,1.0,1.0,False,False
scene0011_00,62,25,2.34110951423645,1.7569074630737305,0.7660018801689148,2.3046228885650635,1.7018239498138428,0.7509687542915344,2.3634722232818604,1.807640790939331,0.7814642786979675,0.4950588643550873,0.4476863145828247,0.33725491166114807,0.6741539239883423,-0.3394875228404999,0.6559456586837769,0.11071367561817169,3,1.0,0.96,False,False
scene0011_00,63,88,1.9126651287078857,2.396108865737915,0.9845417141914368,1.884529948234558,2.307586669921875,0.9391943216323853,1.9373645782470703,2.4951939582824707,1.0291059017181396,0.31225478649139404,0.21327990293502808,0.14803922176361084,0.9985314011573792,0.044758059084415436,0.03052552044391632,0.11205720156431198,6,1.0,0.9659090909090909,False,False
scene0011_00,64,121,2.0753581523895264,1.965940237045288,1.2993783950805664,1.9768803119659424,1.9286298751831055,1.2282257080078125,2.190760612487793,2.030285596847534,1.3508697748184204,0.5708310604095459,0.3210824429988861,0.17397500574588776,0.28232455253601074,0.9328712224960327,0.22370564937591553,0.22879987955093384,10,1.0,0.6694214876033058,False,True
scene0011_00,65,43,1.9454749822616577,2.4403305053710938,0.930760383605957,1.9017940759658813,2.409867286682129,0.9103280901908875,1.9855351448059082,2.467251777648926,0.9601534008979797,0.31618785858154297,0.23812134563922882,0.19544009864330292,0.7300406098365784,-0.5012969970703125,0.4644804894924164,0.20988667011260986,3,1.0,0.7209302325581395,False,True
scene0011_00,66,30,1.9669526815414429,2.0088248252868652,1.2961925268173218,1.9362270832061768,1.992131233215332,1.2608808279037476,2.0071961879730225,2.0308971405029297,1.3229598999023438,0.41032683849334717,0.29777780175209045,0.2428758293390274,0.34499213099479675,0.7312899827957153,0.5883837938308716,0.14187106490135193,5,1.0,0.7,False,True
scene0011_00,67,56,2.0017616748809814,2.2809274196624756,1.3469473123550415,1.960060477256775,2.209228277206421,1.3225549459457397,2.0504918098449707,2.3630125522613525,1.3780559301376343,0.8619747757911682,0.854621946811676,0.8527314066886902,0.32096004486083984,0.06869189441204071,-0.944598376750946,0.1387963593006134,3,1.0,1.0,False,False
scene0011_00,68,52,1.910232663154602,2.241048574447632,0.9332548975944519,1.848989486694336,2.2064268589019775,0.9122939109802246,1.9892863035202026,2.2841122150421143,0.9693912863731384,0.2457013726234436,0.19502264261245728,0.14147815108299255,0.5393013954162598,-0.4324760138988495,0.722577691078186,0.12266823649406433,4,0.0,1.0,True,False
scene0011_00,69,30,2.1467010974884033,1.9078751802444458,1.2936064004898071,2.09594464302063,1.8825819492340088,1.280144453048706,2.199307680130005,1.9305329322814941,1.3047435283660889,0.6495425701141357,0.3882353603839874,0.23058824241161346,0.24298550188541412,0.7627199292182922,0.5993465781211853,0.0599539689719677,6,1.0,0.9666666666666667,False,False
scene0011_00,70,112,2.298102855682373,1.6077786684036255,0.7582186460494995,2.231152296066284,1.4763516187667847,0.7372012734413147,2.3604736328125,1.7145942449569702,0.7792531251907349,0.5995098352432251,0.5634453892707825,0.4499650299549103,0.5883148908615112,-0.11394433677196503,0.8005638122558594,0.10126829892396927,2,0.0,1.0,True,False
scene0011_00,71,39,2.4673783779144287,2.2919869422912598,0.8510485887527466,2.425116777420044,2.2232654094696045,0.8111109733581543,2.510680913925171,2.3442299365997314,0.8986126184463501,0.2089492380619049,0.13283060491085052,0.08466567099094391,-0.34124770760536194,-0.5498313903808594,0.7623879909515381,0.1647675484418869,3,1.0,1.0,False,False
scene0011_00,72,31,1.9401330947875977,1.8172333240509033,1.1444929838180542,1.9034075736999512,1.7788258790969849,1.1140636205673218,1.9758318662643433,1.861115574836731,1.1731928586959839,0.8533838391304016,0.8361796140670776,0.8633776903152466,0.5590519905090332,-0.5917341113090515,-0.5807852745056152,0.17299312353134155,3,1.0,1.0,False,False
scene0011_00,73,25,2.3407671451568604,1.7536320686340332,1.2489650249481201,2.315303087234497,1.7362560033798218,1.233588695526123,2.3729140758514404,1.786185383796692,1.2593624591827393,0.6152157187461853,0.5319215655326843,0.43215683102607727,-0.40508201718330383,-0.6357629299163818,-0.6570494771003723,0.16179674863815308,4,0.0,1.0,True,False
scene0011_00,74,37,1.8635400533676147,2.3793206214904785,1.131422758102417,1.796931266784668,2.353055000305176,1.0878264904022217,1.9114071130752563,2.397817850112915,1.182820200920105,0.7751986980438232,0.7161633968353271,0.6134604215621948,0.47027626633644104,0.6545202136039734,0.5919826626777649,0.1661229282617569,2,0.0,1.0,True,False
scene0011_00,75,41,2.4326841831207275,1.5803680419921875,0.7114707827568054,2.4126784801483154,1.5379163026809692,0.6902065873146057,2.4657082557678223,1.6260870695114136,0.7334606051445007,0.44332852959632874,0.40554752945899963,0.3185078799724579,0.9370377063751221,-0.09127352386713028,0.3370898962020874,0.055185504257678986,2,0.0,1.0,True,False
scene0011_00,76,202,2.1293694972991943,1.9609618186950684,1.1531479358673096,2.006751537322998,1.917694330215454,1.0112663507461548,2.2652499675750732,2.0013935565948486,1.2929213047027588,0.48206189274787903,0.2564162015914917,0.12960587441921234,0.34459537267684937,0.9359117150306702,0.07296125590801239,0.3469772934913635,10,1.0,0.9752475247524752,False,False
scene0011_00,77,24,2.179185152053833,1.931296706199646,1.3402975797653198,2.1031479835510254,1.902861475944519,1.3298351764678955,2.2612643241882324,1.9602564573287964,1.3511286973953247,0.6351308226585388,0.3825162947177887,0.22908496856689453,0.26164495944976807,0.5924005508422852,0.7619734406471252,0.02253062278032303,5,0.0,1.0,True,False
scene0011_00,78,30,1.862618088722229,2.172200918197632,0.9739341735839844,1.8449138402938843,2.1382334232330322,0.9509987831115723,1.880037784576416,2.2098073959350586,1.009073257446289,0.2491503357887268,0.19921573996543884,0.14457517862319946,0.9751273989677429,0.19833970069885254,-0.09893323481082916,0.11611473560333252,6,0.0,1.0,True,False
scene0011_00,79,118,2.313281297683716,1.900580883026123,1.1561903953552246,2.237684965133667,1.8739159107208252,1.0358521938323975,2.3829569816589355,1.9266772270202637,1.228911280632019,0.40478578209877014,0.2302427440881729,0.12871387600898743,0.2594079375267029,0.9542703032493591,0.14857888221740723,0.3718213737010956,5,0.0,1.0,True,False
