scene_name,candidate_id,candidate_class_name,candidate_point_count,parent_mask_id,parent_candidate_iou,parent_target_gt_instance_id,parent_target_gt_class,keep_iou,union_iou,intersection_iou,oracle_best_action,oracle_best_iou,oracle_gain,oracle_improves,both_nonkeep_worsen,local_overlap_pair,score,fusion_score,support_score,best_existing_iou,seed_in_existing_mask_ratio,source_track_count
scene0084_01,9,bottle,209,27,0.023567220139260846,1156001,bathroom counter,0.7171106838780554,0.6940457203615098,0.03334596438044714,keep,0.7171106838780554,0.0,False,True,False,0.14114053547382355,0.0765489589260913,8.471968976323398,0.023567220139260846,0.42105263157894735,1
scene0084_01,10,door,1058,24,0.3981981981981982,71024,mirror,0.04617414248021108,0.2230902777777778,0.049575070821529746,union,0.2230902777777778,0.17691613529756672,True,False,True,0.14479993283748627,0.07656956417835033,5.75911559888204,0.3981981981981982,1.0,1
scene0084_01,11,tissue box,239,23,0.07641509433962264,261028,sign,0.9101995565410199,0.7745283018867924,0.0,keep,0.9101995565410199,0.0,False,True,True,0.20468182861804962,0.10378132229951482,1.4074605451936872,0.07641509433962264,0.3389121338912134,1
scene0084_02,0,trash bin,1370,7,0.7705597788527989,56015,trash can,0.9421140939597316,0.7760884588804423,0.9928762243989314,intersection,0.9928762243989314,0.05076213043919986,True,False,True,0.4449700713157654,0.4449700713157654,237.74450626584849,0.7705597788527989,0.8138686131386861,2
scene0084_02,2,counter,2379,23,0.6391653290529695,1156010,bathroom counter,0.662999633296663,0.5804173354735153,0.41806644270250093,keep,0.662999633296663,0.0,False,True,True,0.3624986708164215,0.297447055091761,64.10932179246291,0.6391653290529695,0.9592265657839428,1
scene0084_02,3,paper towel dispenser,1457,4,0.7,82017,paper towel dispenser,0.8276409849086577,0.8564625850340136,0.8173153296266878,union,0.8564625850340136,0.02882160012535595,True,False,True,0.25186166167259216,0.17304245155063158,37.41071221516699,0.7,0.8812628689087165,2
scene0084_02,5,counter,2005,1,0.07262021589793916,71003,mirror,0.5819935691318328,0.14084507042253522,0.4758842443729904,keep,0.5819935691318328,0.0,False,True,True,0.05203207954764366,0.033587009727880604,29.101162282496688,0.07262021589793916,0.18104738154613467,1
scene0084_02,6,sink,290,0,0.7192982456140351,14024,sink,0.2575626620570441,0.29559204840103714,0.212618841832325,union,0.29559204840103714,0.038029386343993055,True,False,True,0.7225474119186401,0.462779713487315,28.09670503377974,0.7192982456140351,1.0,1
scene0084_02,7,bottle,228,36,0.7552742616033755,100023,soap dispenser,1.0,0.7932489451476793,0.9521276595744681,keep,1.0,0.0,False,True,True,0.43629735708236694,0.27613369787880426,26.580504509759834,0.7552742616033755,0.7850877192982456,1
scene0084_02,8,bathroom stall,4721,31,0.17152399935355275,55013,shower curtain,0.0073372781065088755,0.007017389001677112,0.0001344628210299852,keep,0.0073372781065088755,0.0,False,False,True,0.09872931987047195,0.0620573563820301,25.712111586398702,0.17152399935355275,0.7197627621266681,1
scene0084_02,9,shower curtain,1004,17,0.2013409183258838,55013,shower curtain,0.8009040880503144,0.7988629680454813,0.23295721673718853,keep,0.8009040880503144,0.0,False,False,True,0.2181236892938614,0.13618098564527614,24.865837439426308,0.2013409183258838,0.9870517928286853,1
scene0084_02,10,case of water bottles,379,29,0.3856655290102389,49026,toilet paper,0.7759856630824373,0.9522184300341296,0.4050179211469534,union,0.9522184300341296,0.17623276695169232,True,False,True,0.09043031185865402,0.05450787727465898,20.55222669110516,0.3856655290102389,0.5989445910290238,1
scene0084_02,11,counter,160,23,0.017624250969333802,1156010,bathroom counter,0.662999633296663,0.6372929150511103,0.02765486725663717,keep,0.662999633296663,0.0,False,True,False,0.05385610833764076,0.02987854952877621,10.9569571624383,0.017624250969333802,0.3125,1
scene0084_02,12,shower wall,214,0,0.0,14024,sink,0.2575626620570441,0.21735959153902262,0.0,keep,0.2575626620570441,0.0,False,True,False,0.08064401149749756,0.043228783969050874,7.208912766925765,0.0,0.0,1
scene0084_02,13,counter,1650,25,0.09436997319034852,161045,doorframe,0.8721227621483376,0.18284182305630026,0.5161290322580645,keep,0.8721227621483376,0.0,False,True,True,0.05174506455659866,0.027279387248080156,5.437639248636004,0.09436997319034852,0.18242424242424243,1
scene0084_02,14,door,3330,12,0.9459151722174779,5018,door,0.9859392575928009,0.9840022452989055,0.9344769403824522,keep,0.9859392575928009,0.0,False,False,True,0.28392353653907776,0.1469576546300777,3.519177326006014,0.9459151722174779,0.9993993993993994,1
scene0100_00,0,kitchen cabinet,1816,23,0.23157357816883448,1173005,bathroom cabinet,0.9111083864639529,0.9111083864639529,0.23447385409941898,keep,0.9111083864639529,0.0,False,False,True,0.1149977296590805,0.1149977296590805,199.78056590585564,0.23157357816883448,1.0,1
scene0100_00,1,cabinet,2397,23,0.3038329300904113,1173005,bathroom cabinet,0.9111083864639529,0.9098812293375781,0.25352635486265773,keep,0.9111083864639529,0.0,False,False,True,0.1946716159582138,0.1946716159582138,135.9612556403107,0.3038329300904113,0.9983312473925741,1
scene0100_00,2,toilet,994,1,0.3593977659057795,17008,toilet,0.9839335180055402,0.8625546381738708,0.3939058171745152,keep,0.9839335180055402,0.0,False,True,True,0.38200947642326355,0.32508938096586193,70.19964217100491,0.3593977659057795,0.744466800804829,1
scene0100_00,3,cup,470,18,0.42340425531914894,1163018,object,1.0,0.42340425531914894,1.0,keep,1.0,0.0,False,False,True,0.11497938632965088,0.09771753333555382,69.97400395822851,0.42340425531914894,0.7702127659574468,1
scene0100_00,4,trash bin,332,2,0.9019073569482289,56013,trash can,0.8318181818181818,0.8340909090909091,0.7522727272727273,union,0.8340909090909091,0.002272727272727315,False,False,True,0.6928329467773438,0.48038171962099024,38.6717308567518,0.9019073569482289,0.9969879518072289,3
scene0100_00,5,counter,2289,26,0.6208238728511191,1173005,bathroom cabinet,0.2816331535066209,0.3167943572905266,0.24071933204881182,union,0.3167943572905266,0.03516120378390569,True,False,True,0.4936956763267517,0.33627218063732256,36.22650420570478,0.6208238728511191,0.9938837920489296,1
scene0100_00,6,cabinet,977,23,0.1245855649069115,1173005,bathroom cabinet,0.9111083864639529,0.9111083864639529,0.12614590058102002,keep,0.9111083864639529,0.0,False,False,True,0.23958958685398102,0.1365293117522261,13.969320240478169,0.1245855649069115,1.0,1
scene0100_00,7,sink,186,8,0.21788413098236775,14003,sink,1.0,0.9836272040302267,0.22151088348271447,keep,1.0,0.0,False,False,True,0.4527939558029175,0.25396642743720077,12.177481250541192,0.21788413098236775,1.0,1
scene0100_00,9,mirror,143,9,0.13138686131386862,71021,mirror,0.8322981366459627,0.6520681265206812,0.0,keep,0.8322981366459627,0.0,False,True,True,0.07405786961317062,0.040467600388159705,9.286428571428571,0.13138686131386862,0.3776223776223776,1
scene0100_00,11,bathtub,218,10,0.0771235018238666,31011,towel,0.8673521850899742,0.8372208436724565,0.08300616937745373,keep,0.8673521850899742,0.0,False,True,True,0.0782889649271965,0.04128531333295857,5.469048853439681,0.0771235018238666,0.6834862385321101,1
scene0100_00,12,bathtub,1749,5,0.6131511528608027,42010,bathtub,0.8028463792381749,0.8569131832797428,0.630377524143986,union,0.8569131832797428,0.05406680404156783,True,False,True,0.3241308629512787,0.16719131193164255,3.1628462709974494,0.6131511528608027,0.8724985706117782,1
scene0146_01,0,bowl,1445,6,0.5669414998036906,17005,toilet,0.9595443833464258,0.9591676482135846,0.5910765452312731,keep,0.9595443833464258,0.0,False,False,True,0.2942899465560913,0.2942899465560913,170.98259371434904,0.5669414998036906,0.9993079584775086,1
scene0146_01,1,door,4294,11,0.7474172464684798,56001,trash can,0.9529011896091284,0.8062859490550535,0.872534516765286,keep,0.9529011896091284,0.0,False,True,True,0.1019873321056366,0.1019873321056366,123.91827921021604,0.7474172464684798,0.9329296693060084,2
scene0146_01,2,bar,223,10,0.4611764705882353,95004,rail,0.8919597989949749,0.8352941176470589,0.5521126760563381,keep,0.8919597989949749,0.0,False,True,True,0.36817237734794617,0.23087472455095034,25.41664652520041,0.4611764705882353,0.8789237668161435,1
scene0146_01,3,mirror,563,5,0.134953897736798,71008,mirror,0.7585335018963337,0.5029337803855826,0.2683333333333333,keep,0.7585335018963337,0.0,False,True,True,0.20042653381824493,0.1246004898744937,24.33532377253661,0.134953897736798,0.29307282415630553,1
scene0146_01,4,pipe,258,2,0.13333333333333333,14002,sink,0.9832317073170732,0.9832317073170732,0.13109756097560976,keep,0.9832317073170732,0.0,False,False,True,0.782585084438324,0.48572746691763696,24.13409776810471,0.13333333333333333,1.0,1
scene0146_01,5,pipe,146,2,0.062276671771311895,14002,sink,0.9832317073170732,0.9713855421686747,0.061991869918699184,keep,0.9832317073170732,0.0,False,False,True,0.30491673946380615,0.18431732636344814,20.8968236296694,0.062276671771311895,0.8356164383561644,1
scene0146_01,6,mirror,138,5,0.17446270543615677,71008,mirror,0.7585335018963337,0.7585335018963337,0.0,keep,0.7585335018963337,0.0,False,False,True,0.01587575115263462,0.009525450691580771,20.0,0.17446270543615677,1.0,1
scene0169_01,0,closet wall,4165,16,0.23529041595871877,16001,window,0.935531846104106,0.9104524573658045,0.25600165562913907,keep,0.935531846104106,0.0,False,True,True,0.025083133950829506,0.025083133950829506,317.50735468826684,0.23529041595871877,0.912124849939976,2
scene0169_01,1,table,9676,13,0.720449511935034,4010,table,0.8972009750357233,0.8410357002746175,0.7344979676554527,keep,0.8972009750357233,0.0,False,True,True,0.4317188858985901,0.4317188858985901,275.2077290262771,0.720449511935034,1.0,1
scene0169_01,2,whiteboard,21429,30,0.15777896280495934,52018,whiteboard,0.7978040957315569,0.41297044046481524,0.28802203994740466,keep,0.7978040957315569,0.0,False,True,True,0.052310727536678314,0.052310727536678314,151.7718192323928,0.15777896280495934,0.27990106864529374,1
scene0169_01,4,picture,1570,20,0.020618556701030927,15017,picture,0.8003748828491096,0.3636003172085646,0.05670665212649945,keep,0.8003748828491096,0.0,False,True,False,0.2210291475057602,0.19787688695378677,79.05049102053832,0.020618556701030927,0.033121019108280254,1
scene0169_01,5,trash bin,2050,7,0.5104456824512534,56009,trash can,0.9392446633825944,0.7576158940397351,0.6018062397372742,keep,0.9392446633825944,0.0,False,True,True,0.22768685221672058,0.18907154110555413,66.0803329351569,0.5104456824512534,0.7209756097560975,2
scene0169_01,7,shower,3449,9,0.21865852106401934,5012,door,0.9575805184603299,0.779435736677116,0.27123460688348594,keep,0.9575805184603299,0.0,False,True,True,0.08180813491344452,0.05885404113534429,43.883102084196494,0.21865852106401934,0.6109017106407655,1
scene0169_01,8,office chair,159,6,0.057034220532319393,2032,chair,1.0,0.905893536121673,0.06295907660020986,keep,1.0,0.0,False,True,True,0.03583144024014473,0.02543576681216412,41.97457116818019,0.057034220532319393,0.4968553459119497,2
scene0169_01,9,folded chair,325,19,0.10036496350364964,2026,chair,0.9608655616942909,0.9165568730786122,0.10128913443830571,keep,0.9608655616942909,0.0,False,True,True,0.07518424093723297,0.0501155644856455,33.314013311603745,0.10036496350364964,0.7938461538461539,1
scene0169_01,10,office chair,1416,31,0.43428328370906,2029,chair,0.6860940695296524,0.5708209272649937,0.7581845238095238,intersection,0.7581845238095238,0.07209045427987149,True,False,True,0.20423486828804016,0.130328614518825,27.626213497508786,0.43428328370906,0.9887005649717514,1
scene0169_01,11,office chair,294,12,0.17966313162819714,2033,chair,0.8919392523364486,0.8954439252336449,0.1753958587088916,union,0.8954439252336449,0.003504672897196359,False,False,True,0.11064600199460983,0.06583351942674043,18.998460387113745,0.17966313162819714,1.0,1
scene0169_01,12,office chair,1995,16,0.03922385572287364,16001,window,0.935531846104106,0.8611392179036962,0.004915963595296619,keep,0.935531846104106,0.0,False,True,False,0.06134283170104027,0.03271638315711222,6.667339116519483,0.03922385572287364,0.3924812030075188,1
scene0169_01,14,office chair,443,11,0.14429967426710097,2020,chair,0.8579804560260587,0.8579804560260587,0.16818526955201216,keep,0.8579804560260587,0.0,False,False,True,0.06764138489961624,0.03558337353919878,5.211842105263158,0.14429967426710097,1.0,1
scene0207_01,0,desk,6083,21,0.7357751992171117,4014,table,0.9572234409276089,0.8482366009441822,0.8,keep,0.9572234409276089,0.0,False,True,True,0.1464412659406662,0.1464412659406662,150.4467089245106,0.7357751992171117,0.9000493177708367,1
scene0207_01,1,backpack,2073,30,0.3755745239658569,48032,backpack,0.4487482286254133,0.3118844386080105,0.6832797427652733,intersection,0.6832797427652733,0.23453151413985995,True,False,True,0.11602982878684998,0.11602982878684998,123.79727157190126,0.3755745239658569,0.9223347805113362,1
scene0207_01,2,blanket,795,72,0.2606655290102389,11002,bed,0.23710208562019758,0.2417606244579358,0.06706915477497256,union,0.2417606244579358,0.00465853883773823,False,False,True,0.18656164407730103,0.18656164407730103,105.97516044277276,0.2606655290102389,1.0,1
scene0207_01,3,picture,21954,0,0.009932375316990701,17015,toilet,1.0,0.08203719357565512,0.12107161257083977,keep,1.0,0.0,False,True,False,0.009107225574553013,0.008334754772636512,83.03608940850431,0.009932375316990701,0.02036075430445477,2
scene0207_01,4,bed,225,20,0.005481688826685328,11002,bed,0.8286848427870052,0.8135575838375552,0.005159165751920966,keep,0.8286848427870052,0.0,False,False,False,0.016662919893860817,0.012625079268988265,51.53501726476847,0.005481688826685328,0.2088888888888889,2
scene0207_01,5,bookshelf,157,0,0.0,17015,toilet,1.0,0.9251668255481411,0.0,keep,1.0,0.0,False,True,False,0.03756042942404747,0.020583113402801327,9.599989768079258,0.0,0.0,1
scene0207_01,6,bed,183,0,0.0,17015,toilet,1.0,0.9138418079096046,0.0,keep,1.0,0.0,False,True,False,0.003890005173161626,0.0021032724635533496,8.137257917521076,0.0,0.0,1
scene0207_01,7,monitor,117,17,0.005369127516778523,19029,monitor,0.7568627450980392,0.8281045751633986,0.00612088752869166,union,0.8281045751633986,0.07124183006535945,True,False,False,0.03033481538295746,0.015668134918127626,3.3013368983957223,0.005369127516778523,0.06837606837606838,1
scene0217_00,0,shelf,3093,13,0.7858961303462322,8041,shelf,1.0,0.9984725050916496,0.7870984191738909,keep,1.0,0.0,False,False,True,0.4623916447162628,0.4623916447162628,324.46874714368107,0.7858961303462322,0.9980601357904947,2
scene0217_00,1,desk,2921,19,0.8071290411715943,9037,desk,0.8844984802431611,0.8844984802431611,0.8247391952309985,keep,0.8844984802431611,0.0,False,False,True,0.48490622639656067,0.48490622639656067,170.68461218733685,0.8071290411715943,1.0,2
scene0217_00,2,mattress,7529,18,0.6186186186186187,11039,bed,0.6873960758230795,0.6809982703236965,0.3358920286798819,keep,0.6873960758230795,0.0,False,False,True,0.4870459735393524,0.4870459735393524,128.2038194320716,0.6186186186186187,0.9849913667153672,1
scene0217_00,3,mattress,8783,18,0.001260178363706863,11039,bed,0.6873960758230795,0.397786865528025,0.0030875192969956064,keep,0.6873960758230795,0.0,False,True,False,0.04245993494987488,0.03978611494938824,87.40544466851796,0.001260178363706863,0.002960264146646932,1
scene0217_00,4,desk,955,18,0.06570313148932636,11039,bed,0.6873960758230795,0.6781496062992126,0.09393183707398171,keep,0.6873960758230795,0.0,False,False,True,0.08039914071559906,0.06306206062543358,56.872474168615724,0.06570313148932636,0.9549738219895288,1
scene0217_00,5,windowsill,877,22,0.7057851239669422,16052,window,0.9413164155432197,0.9244548286604362,0.6772402854877082,keep,0.9413164155432197,0.0,False,False,True,0.4090620279312134,0.31635633571850713,54.67401719902716,0.7057851239669422,0.9737742303306728,1
scene0217_00,6,wardrobe,2798,16,0.924126455906822,99056,wardrobe,0.9933422103861518,0.9996672212978369,0.9244340878828229,union,0.9996672212978369,0.006325010911685136,False,False,True,0.19915609061717987,0.12837508783850426,28.919067893603447,0.924126455906822,0.9928520371694067,1
scene0217_00,7,desk,1124,13,0.0784355631545202,8041,shelf,1.0,0.8382132934387689,0.09357470678225395,keep,1.0,0.0,False,True,True,0.04985614866018295,0.03117902354914019,25.075941030483015,0.0784355631545202,0.3265124555160142,1
scene0217_00,8,windowsill,3199,22,0.02,16052,window,0.9413164155432197,0.2713763145861911,0.06819984139571768,keep,0.9413164155432197,0.0,False,True,False,0.014636095613241196,0.008587866164348654,17.35187294867435,0.02,0.03532353860581432,1
scene0217_00,9,stair rail,359,18,0.0013095432967752496,11039,bed,0.6873960758230795,0.6683372403201034,0.0019000118750742193,keep,0.6873960758230795,0.0,False,False,False,0.06903856992721558,0.04014347152546,16.292882566314894,0.0013095432967752496,0.04456824512534819,1
scene0217_00,10,mattress,157,18,0.00024939728988278325,11039,bed,0.6873960758230795,0.7000581927009727,0.0003562522265764161,union,0.7000581927009727,0.012662116877893204,False,False,False,0.00550172058865428,0.0031731103938944815,15.349747147759956,0.00024939728988278325,0.01910828025477707,1
scene0217_00,11,windowsill,223,22,0.18786857624262848,16052,window,0.9413164155432197,0.9413164155432197,0.17684377478191912,keep,0.9413164155432197,0.0,False,False,True,0.12291135638952255,0.06865033315128558,11.707062988912892,0.18786857624262848,1.0,1
scene0217_00,12,radiator,921,1,0.9391752577319588,96058,radiator,1.0,0.9896907216494846,0.9489583333333333,keep,1.0,0.0,False,False,True,0.4236452579498291,0.23109032441206404,9.096145926614515,0.9391752577319588,0.99457111834962,2
scene0217_00,14,window,577,4,0.33799237611181704,16051,window,0.9634530560806553,0.9780976220275344,0.3352236925015753,union,0.9780976220275344,0.014644565946879018,False,False,True,0.3065616190433502,0.16181465921517024,5.56746126284542,0.33799237611181704,0.9220103986135182,1
scene0256_02,1,potted plant,363,12,0.08110536957986969,122003,ladder,0.15353982300884955,0.15398230088495576,0.3970223325062035,intersection,0.3970223325062035,0.24348250949735395,True,False,True,0.14565861225128174,0.14565861225128174,100.58388175163626,0.08110536957986969,0.9944903581267218,3
scene0256_02,2,curtain,563,15,0.03394675719135251,21004,curtain,0.46955441150363925,0.5357713474170069,0.06221349050425671,union,0.5357713474170069,0.06621693591336769,True,False,False,0.1571321189403534,0.11708071727305873,49.02200525597445,0.03394675719135251,0.47957371225577267,1
scene0256_02,3,end table,1215,1,0.7195902688860435,34019,nightstand,0.9265805574439157,0.8725992317541613,0.8246515040352165,keep,0.9265805574439157,0.0,False,True,True,0.3194262683391571,0.2276687599250943,42.54855188262885,0.7195902688860435,0.9251028806584363,3
scene0256_02,4,lamp,377,9,0.3565365025466893,28021,lamp,0.49184149184149184,0.6295045045045045,0.24475524475524477,union,0.6295045045045045,0.13766301266301262,True,False,True,0.39691075682640076,0.2653161089478932,33.69056110713376,0.3565365025466893,0.5570291777188329,1
scene0256_02,5,dresser,2743,24,0.33408705483323914,7013,cabinet,0.5294590251740761,0.9046621267679413,0.31655061596143547,union,0.9046621267679413,0.3752031015938653,True,False,True,0.2801748514175415,0.17354877819007417,23.886049952025374,0.33408705483323914,0.4557054320087495,1
scene0256_02,6,end table,512,6,0.10314167160640189,38018,stool,0.8747488278633624,0.7132714363735664,0.12,keep,0.8747488278633624,0.0,False,True,True,0.10352823138237,0.05904568708979588,14.066832401912103,0.10314167160640189,0.33984375,1
scene0256_02,7,end table,130,6,0.09636767976278725,38018,stool,0.8747488278633624,0.8747488278633624,0.08890420399724328,keep,0.8747488278633624,0.0,False,False,True,0.06791908293962479,0.03872599828536979,14.035692501309041,0.09636767976278725,1.0,1
scene0256_02,9,bed,167,18,0.21099290780141844,11012,bed,0.030429910951229582,0.030647058823529413,0.007017750781388217,union,0.030647058823529413,0.00021714787229983046,False,False,True,0.03217281028628349,0.017397284425488498,8.148988358070962,0.21099290780141844,0.7425149700598802,1
scene0277_00,0,desk,4613,6,0.7312661498708011,9003,desk,0.9477163461538461,0.8383838383838383,0.7994350282485876,keep,0.9477163461538461,0.0,False,True,True,0.25714340806007385,0.25714340806007385,181.71599050897635,0.7312661498708011,0.9312811619336657,2
scene0277_00,1,divider,6556,5,0.12761798380340686,8016,shelf,0.8485723452037215,0.4989683322867139,0.1769329483477703,keep,0.8485723452037215,0.0,False,True,True,0.2750937044620514,0.27007645074056713,96.35233112201128,0.12761798380340686,0.21095179987797438,1
scene0277_00,2,office chair,1386,9,0.7147887323943662,2005,chair,0.9606003752345216,0.9361078546307151,0.7617260787992496,keep,0.9606003752345216,0.0,False,True,True,0.38472500443458557,0.3645026528442778,89.48737339283277,0.7147887323943662,0.9805194805194806,1
scene0277_00,3,door,4518,10,0.9041666666666667,7006,cabinet,0.9553534518396032,0.9717675941080196,0.8970649028524184,union,0.9717675941080196,0.01641414226841642,False,False,True,0.3160272538661957,0.26180378394488585,65.68430775640144,0.9041666666666667,0.9606020362992475,1
scene0277_00,4,trash bin,1174,7,0.759937646141855,97014,recycling bin,0.8218347232752085,0.9549211119459053,0.7391963608794542,union,0.9549211119459053,0.1330863886706969,True,False,True,0.7348837852478027,0.42743897466699415,16.328318367471326,0.759937646141855,0.8407155025553663,1
scene0277_00,5,windowsill,1469,4,0.03348755232430051,16011,window,0.9553072625698324,0.6781229345670853,0.002482929857231533,keep,0.9553072625698324,0.0,False,True,False,0.05275271460413933,0.02905755024867801,10.165137345928972,0.03348755232430051,0.12321307011572498,1
scene0277_00,6,radiator,112,0,0.0,96013,radiator,1.0,0.9105431309904153,0.0,keep,1.0,0.0,False,True,False,0.002542132278904319,0.001372137393510082,7.951691176470588,0.0,0.0,1
scene0277_00,7,mirror,214,8,0.002777777777777778,5007,door,0.875,0.7549019607843137,0.00321285140562249,keep,0.875,0.0,False,True,False,0.019525347277522087,0.010469094676329513,7.2359382655561,0.002777777777777778,0.018691588785046728,1
scene0277_00,8,desk,609,6,0.07563025210084033,9003,desk,0.9477163461538461,0.9884139033160207,0.07627118644067797,union,0.9884139033160207,0.0406975571621746,True,False,True,0.06846293807029724,0.0361666330159657,5.6531724619532415,0.07563025210084033,0.6206896551724138,1
scene0277_00,9,window,556,4,0.10791788856304986,16011,window,0.9553072625698324,0.9026392961876832,0.11955815464587394,keep,0.9553072625698324,0.0,False,True,True,0.06516297906637192,0.03382275678168746,3.809731434277145,0.10791788856304986,0.6618705035971223,1
scene0277_00,10,window,364,4,0.11297330850403477,16011,window,0.9553072625698324,0.9553072625698324,0.11825860948667966,keep,0.9553072625698324,0.0,False,False,True,0.04737558215856552,0.024387174099858196,2.952504174976085,0.11297330850403477,1.0,1
